Dates,Target Price,Last Price,Buy %,Hold %,Sell %,Price Spread
2015-09-12 00:00:00,50.27586364746094,43.48,0.5128205128205128,0.3333333333333333,0.15384615384615385,6.795863647460941
2015-10-12 00:00:00,50.5,47,0.5128205128205128,0.358974358974359,0.1282051282051282,3.5
2015-11-12 00:00:00,55,53.32,0.5384615384615384,0.3333333333333333,0.1282051282051282,1.6799999999999997
2015-12-12 00:00:00,56,54.06,0.575,0.3,0.125,1.9399999999999977
2016-01-12 00:00:00,57.6363639831543,52.78,0.625,0.275,0.1,4.856363983154296
2016-02-12 00:00:00,58.621212005615234,50.5,0.6153846153846154,0.28205128205128205,0.10256410256410256,8.121212005615234
2016-03-12 00:00:00,58.227272033691406,53.07,0.6,0.3,0.1,5.157272033691406
2016-04-12 00:00:00,58.28333282470703,54.65,0.6,0.3,0.1,3.6333328247070327
2016-05-12 00:00:00,57.45000076293945,51.51,0.625,0.275,0.1,5.940000762939455
2016-06-12 00:00:00,57.274192810058594,51.48,0.6341463414634146,0.2682926829268293,0.0975609756097561,5.794192810058597
2016-07-12 00:00:00,57.129032135009766,53.21,0.625,0.275,0.1,3.9190321350097648
2016-08-12 00:00:00,58.766666412353516,57.94,0.5853658536585366,0.3170731707317073,0.0975609756097561,0.8266664123535179
2016-09-12 00:00:00,58.89655303955078,57.05,0.5853658536585366,0.3170731707317073,0.0975609756097561,1.846553039550784
2016-10-12 00:00:00,59.13793182373047,57.11,0.5853658536585366,0.3170731707317073,0.0975609756097561,2.0279318237304693
2016-11-12 00:00:00,63.296295166015625,59.02,0.6410256410256411,0.28205128205128205,0.07692307692307693,4.276295166015622
2016-12-12 00:00:00,63.75,62.17,0.675,0.25,0.075,1.5799999999999983
2017-01-12 00:00:00,65.80000305175781,62.61,0.6904761904761905,0.23809523809523808,0.07142857142857142,3.190003051757813
2017-02-12 00:00:00,68.78125,64,0.7142857142857143,0.23809523809523808,0.047619047619047616,4.78125
2017-03-12 00:00:00,68.5862045288086,64.93,0.7,0.25,0.05,3.656204528808587
2017-04-12 00:00:00,68.96666717529297,65.23,0.7,0.25,0.05,3.7366671752929648
2017-05-12 00:00:00,73.81451416015625,68.38,0.725,0.225,0.05,5.4345141601562545
2017-06-12 00:00:00,74.13710021972656,69.78,0.7105263157894737,0.23684210526315788,0.05263157894736842,4.357100219726561
2017-07-12 00:00:00,74.25,71.15,0.7297297297297297,0.21621621621621623,0.05405405405405406,3.0999999999999943
2017-08-12 00:00:00,79.82068634033203,72.5,0.7222222222222222,0.2222222222222222,0.05555555555555555,7.320686340332031
2017-09-12 00:00:00,80.17143249511719,74.68,0.7428571428571429,0.2,0.05714285714285714,5.491432495117181
2017-10-12 00:00:00,80.37692260742188,77.12,0.7714285714285715,0.17142857142857143,0.05714285714285714,3.2569226074218705
2017-11-12 00:00:00,90.48275756835938,83.87,0.75,0.19444444444444445,0.05555555555555555,6.6127575683593705
2017-12-12 00:00:00,90.96666717529297,85.58,0.75,0.19444444444444445,0.05555555555555555,5.3866671752929705
2018-01-12 00:00:00,93.36666870117188,89.6,0.75,0.19444444444444445,0.05555555555555555,3.7666687011718807
2018-02-12 00:00:00,103.54545593261719,89.13,0.7894736842105263,0.15789473684210525,0.05263157894736842,14.415455932617192
2018-03-12 00:00:00,103.69696807861328,96.77,0.7894736842105263,0.15789473684210525,0.05263157894736842,6.926968078613285
2018-04-12 00:00:00,104.51515197753906,93.58,0.7894736842105263,0.15789473684210525,0.05263157894736842,10.935151977539064
2018-05-12 00:00:00,110.25,97.7,0.8611111111111112,0.08333333333333333,0.05555555555555555,12.549999999999997
2018-06-12 00:00:00,112.30000305175781,101.31,0.8611111111111112,0.08333333333333333,0.05555555555555555,10.99000305175781
2018-07-12 00:00:00,112.96666717529297,104.19,0.8888888888888888,0.05555555555555555,0.05555555555555555,8.776667175292971
2018-08-12 00:00:00,122.24137878417969,109,0.8888888888888888,0.05555555555555555,0.05555555555555555,13.241378784179688
2018-09-12 00:00:00,122.30000305175781,111.71,0.8888888888888888,0.05555555555555555,0.05555555555555555,10.590003051757819
2018-10-12 00:00:00,124.80644989013672,109.57,0.918918918918919,0.02702702702702703,0.05405405405405406,15.236449890136726
2018-11-12 00:00:00,125.6875,106.87,0.9210526315789473,0.02631578947368421,0.05263157894736842,18.817499999999995
2018-12-12 00:00:00,125.63333129882812,109.08,0.918918918918919,0.02702702702702703,0.05405405405405406,16.553331298828127
2019-01-12 00:00:00,124.71428680419922,102.8,0.9166666666666666,0.027777777777777776,0.05555555555555555,21.91428680419922
2019-02-12 00:00:00,126.13333129882812,106.89,0.9166666666666666,0.027777777777777776,0.05555555555555555,19.243331298828124
2019-03-12 00:00:00,126.13333129882812,113.62,0.918918918918919,0.02702702702702703,0.05405405405405406,12.51333129882812
2019-04-12 00:00:00,128.51612854003906,120.95,0.8947368421052632,0.05263157894736842,0.05263157894736842,7.56612854003906
2019-05-12 00:00:00,144,127.13,0.8918918918918919,0.05405405405405406,0.05405405405405406,16.870000000000005
2019-06-12 00:00:00,143.18182373046875,131.49,0.9210526315789473,0.02631578947368421,0.05263157894736842,11.691823730468741
2019-07-12 00:00:00,145.9375,138.9,0.8918918918918919,0.05405405405405406,0.05405405405405406,7.037499999999994
2019-08-12 00:00:00,155.5,135.79,0.918918918918919,0.05405405405405406,0.02702702702702703,19.710000000000008
2019-09-12 00:00:00,155.8125,137.52,0.918918918918919,0.05405405405405406,0.02702702702702703,18.29249999999999
2019-10-12 00:00:00,157.93333435058594,139.68,0.9444444444444444,0.05555555555555555,0,18.25333435058593
2019-11-12 00:00:00,161,147.07,0.918918918918919,0.08108108108108109,0,13.930000000000007
2019-12-12 00:00:00,161.8787841796875,153.24,0.918918918918919,0.08108108108108109,0,8.638784179687491
2020-01-12 00:00:00,167.96969604492188,161.34,0.918918918918919,0.08108108108108109,0,6.629696044921872
2020-02-12 00:00:00,196.25,184.71,0.918918918918919,0.08108108108108109,0,11.539999999999992
2020-03-12 00:00:00,196.34375,139.06,0.9459459459459459,0.05405405405405406,0,57.28375
2020-04-12 00:00:00,189.5,165.14,0.918918918918919,0.08108108108108109,0,24.360000000000014
2020-05-12 00:00:00,197.74192810058594,182.51,0.8918918918918919,0.10810810810810811,0,15.231928100585947
2020-06-12 00:00:00,201.78125,187.74,0.8918918918918919,0.10810810810810811,0,14.041249999999991
2020-07-12 00:00:00,210.3963623046875,213.67,0.8918918918918919,0.10810810810810811,0,-3.2736376953124875
2020-08-12 00:00:00,229.78741455078125,209.19,0.8611111111111112,0.1388888888888889,0,20.597414550781252
2020-09-12 00:00:00,233.0128173828125,204.03,0.8648648648648649,0.13513513513513514,0,28.9828173828125
2020-10-12 00:00:00,235.39344787597656,221.4,0.8611111111111112,0.1388888888888889,0,13.993447875976557
2020-11-12 00:00:00,241.6566619873047,215.44,0.8947368421052632,0.10526315789473684,0,26.21666198730469
2020-12-12 00:00:00,242.71726989746094,213.26,0.8947368421052632,0.10526315789473684,0,29.457269897460947
2021-01-12 00:00:00,245.13735961914062,214.93,0.925,0.075,0,30.207359619140618
2021-02-12 00:00:00,278.19757080078125,244.99,0.9024390243902439,0.0975609756097561,0,33.20757080078124
2021-03-12 00:00:00,279.42706298828125,235.75,0.9512195121951219,0.04878048780487805,0,43.67706298828125
2021-04-12 00:00:00,279.1357421875,255.91,0.925,0.075,0,23.225742187500003
2021-05-12 00:00:00,295.9606018066406,239,0.9534883720930233,0.046511627906976744,0,56.960601806640625
2021-06-12 00:00:00,295.5472106933594,257.89,0.9534883720930233,0.046511627906976744,0,37.65721069335939
2021-07-12 00:00:00,297.7552490234375,277.32,0.9090909090909091,0.09090909090909091,0,20.435249023437507
