Dates,Target Price,Last Price,Buy %,Hold %,Sell %,Price Spread
2015-09-12 00:00:00,36.2565803527832,28.5525,0.7692307692307693,0.19230769230769232,0.038461538461538464,7.704080352783205
2015-10-12 00:00:00,36.49390411376953,27.9,0.7735849056603774,0.18867924528301888,0.03773584905660377,8.593904113769533
2015-11-12 00:00:00,36.73295593261719,28.93,0.8333333333333334,0.12962962962962962,0.037037037037037035,7.802955932617188
2015-12-12 00:00:00,36.7613639831543,28.295,0.8363636363636363,0.12727272727272726,0.03636363636363636,8.466363983154295
2016-01-12 00:00:00,35.48255920410156,24.99,0.8727272727272727,0.10909090909090909,0.01818181818181818,10.492559204101564
2016-02-12 00:00:00,33.60714340209961,23.4975,0.8518518518518519,0.1111111111111111,0.037037037037037035,10.10964340209961
2016-03-12 00:00:00,33.469512939453125,25.565,0.8490566037735849,0.11320754716981132,0.03773584905660377,7.904512939453124
2016-04-12 00:00:00,33.38461685180664,27.61,0.8653846153846154,0.09615384615384616,0.038461538461538464,5.774616851806641
2016-05-12 00:00:00,31.14980697631836,22.585,0.8490566037735849,0.11320754716981132,0.03773584905660377,8.564806976318359
2016-06-12 00:00:00,30.947378158569336,24.7075,0.8333333333333334,0.12962962962962962,0.037037037037037035,6.239878158569336
2016-07-12 00:00:00,30.782743453979492,24.355,0.8333333333333334,0.12962962962962962,0.037037037037037035,6.427743453979492
2016-08-12 00:00:00,30.94871711730957,27.045,0.8545454545454545,0.09090909090909091,0.05454545454545454,3.9037171173095686
2016-09-12 00:00:00,30.972972869873047,26.36,0.8363636363636363,0.10909090909090909,0.05454545454545454,4.612972869873047
2016-10-12 00:00:00,32.27881622314453,29.335,0.8181818181818182,0.12727272727272726,0.05454545454545454,2.9438162231445304
2016-11-12 00:00:00,32.885833740234375,27.1075,0.8148148148148148,0.12962962962962962,0.05555555555555555,5.778333740234373
2016-12-12 00:00:00,32.894935607910156,28.325,0.8181818181818182,0.12727272727272726,0.05454545454545454,4.569935607910157
2017-01-12 00:00:00,33.457435607910156,29.8125,0.8333333333333334,0.12962962962962962,0.037037037037037035,3.6449356079101562
2017-02-12 00:00:00,35.5385627746582,33.03,0.7924528301886793,0.18867924528301888,0.018867924528301886,2.508562774658202
2017-03-12 00:00:00,36.6323127746582,34.785,0.7843137254901961,0.19607843137254902,0.0196078431372549,1.8473127746582065
2017-04-12 00:00:00,38.12611770629883,35.45,0.7884615384615384,0.19230769230769232,0.019230769230769232,2.6761177062988253
2017-05-12 00:00:00,40.25398635864258,39.025,0.8,0.18,0.02,1.2289863586425795
2017-06-12 00:00:00,41.1223030090332,36.355,0.7872340425531915,0.2127659574468085,0,4.767303009033206
2017-07-12 00:00:00,41.194671630859375,36.435,0.7872340425531915,0.2127659574468085,0,4.759671630859373
2017-08-12 00:00:00,43.237144470214844,39.37,0.782608695652174,0.21739130434782608,0,3.8671444702148463
2017-09-12 00:00:00,44.24393844604492,40.215,0.8,0.2,0,4.0289384460449185
2017-10-12 00:00:00,44.845314025878906,39,0.8181818181818182,0.18181818181818182,0,5.845314025878906
2017-11-12 00:00:00,48.125,43.6675,0.8636363636363636,0.13636363636363635,0,4.457500000000003
2017-12-12 00:00:00,48.21428680419922,42.925,0.8444444444444444,0.15555555555555556,0,5.289286804199222
2018-01-12 00:00:00,47.94117736816406,44.2725,0.8,0.2,0,3.6686773681640616
2018-02-12 00:00:00,48.11428451538086,40.6775,0.6363636363636364,0.36363636363636365,0,7.436784515380857
2018-03-12 00:00:00,47.962120056152344,45.43,0.6222222222222222,0.37777777777777777,0,2.532120056152344
2018-04-12 00:00:00,48.235294342041016,43.535,0.6304347826086957,0.3695652173913043,0,4.700294342041019
2018-05-12 00:00:00,49.014705657958984,47.1475,0.6170212765957447,0.3829787234042553,0,1.8672056579589835
2018-06-12 00:00:00,49.43571472167969,48.07,0.5957446808510638,0.40425531914893614,0,1.3657147216796872
2018-07-12 00:00:00,49.67856979370117,47.7575,0.5957446808510638,0.40425531914893614,0,1.9210697937011716
2018-08-12 00:00:00,53.629032135009766,51.8825,0.6086956521739131,0.3695652173913043,0.021739130434782608,1.7465321350097653
2018-09-12 00:00:00,56.66666793823242,55.2675,0.6086956521739131,0.3695652173913043,0.021739130434782608,1.3991679382324236
2018-10-12 00:00:00,58.43382263183594,55.5275,0.625,0.3333333333333333,0.041666666666666664,2.906322631835934
2018-11-12 00:00:00,58.58333206176758,48.5425,0.6,0.36,0.04,10.040832061767581
2018-12-12 00:00:00,55.40131759643555,42.275,0.54,0.42,0.04,13.126317596435548
2019-01-12 00:00:00,44.67361068725586,38.0725,0.5,0.5,0,6.601110687255861
2019-02-12 00:00:00,44.264705657958984,42.7225,0.5,0.4772727272727273,0.022727272727272728,1.5422056579589878
2019-03-12 00:00:00,44.375,45.2275,0.5,0.4772727272727273,0.022727272727272728,-0.8524999999999991
2019-04-12 00:00:00,48.62378692626953,49.7175,0.5,0.4318181818181818,0.06818181818181818,-1.0937130737304699
2019-05-12 00:00:00,53.31986618041992,49.295,0.4782608695652174,0.43478260869565216,0.08695652173913043,4.02486618041992
2019-06-12 00:00:00,52.26499938964844,48.5475,0.48936170212765956,0.425531914893617,0.0851063829787234,3.717499389648438
2019-07-12 00:00:00,52.21371841430664,50.825,0.4791666666666667,0.4166666666666667,0.10416666666666667,1.3887184143066378
2019-08-12 00:00:00,54.72589874267578,50.12,0.4791666666666667,0.4166666666666667,0.10416666666666667,4.605898742675784
2019-09-12 00:00:00,54.937435150146484,55.77125,0.4791666666666667,0.4166666666666667,0.10416666666666667,-0.8338148498535176
2019-10-12 00:00:00,56.147804260253906,59.0525,0.5208333333333334,0.3541666666666667,0.125,-2.9046957397460957
2019-11-12 00:00:00,64.07926940917969,65.49,0.5625,0.3125,0.125,-1.4107305908203074
2019-12-12 00:00:00,66.00238037109375,67.865,0.5714285714285714,0.2857142857142857,0.14285714285714285,-1.8626196289062449
2020-01-12 00:00:00,70.89736938476562,77.5825,0.5531914893617021,0.3191489361702128,0.1276595744680851,-6.685130615234371
2020-02-12 00:00:00,84.97895050048828,81.8,0.6086956521739131,0.32608695652173914,0.06521739130434782,3.178950500488284
2020-03-12 00:00:00,83.23625183105469,62.0575,0.6304347826086957,0.30434782608695654,0.06521739130434782,21.17875183105469
2020-04-12 00:00:00,77.51841735839844,66.9975,0.6818181818181818,0.25,0.06818181818181818,10.520917358398435
2020-05-12 00:00:00,77.39444732666016,77.8525,0.6666666666666666,0.24444444444444444,0.08888888888888889,-0.45805267333985
2020-06-12 00:00:00,80.83648681640625,84.7,0.6666666666666666,0.26666666666666666,0.06666666666666667,-3.863513183593753
2020-07-12 00:00:00,88.26192474365234,95.92,0.6818181818181818,0.25,0.06818181818181818,-7.658075256347658
2020-08-12 00:00:00,103.7568130493164,113.01,0.6363636363636364,0.2727272727272727,0.09090909090909091,-9.253186950683599
2020-09-12 00:00:00,117.5693130493164,112,0.6363636363636364,0.2727272727272727,0.09090909090909091,5.569313049316406
2020-10-12 00:00:00,121.10124969482422,124.4,0.6136363636363636,0.29545454545454547,0.09090909090909091,-3.298750305175787
2020-11-12 00:00:00,124.77974700927734,119.21,0.6363636363636364,0.29545454545454547,0.06818181818181818,5.56974700927735
2020-12-12 00:00:00,127.45281982421875,122.41,0.6888888888888889,0.24444444444444444,0.06666666666666667,5.042819824218753
2021-01-12 00:00:00,130.709228515625,128.8,0.6888888888888889,0.24444444444444444,0.06666666666666667,1.9092285156249886
2021-02-12 00:00:00,151.11500549316406,135.37,0.7111111111111111,0.2222222222222222,0.06666666666666667,15.745005493164058
2021-03-12 00:00:00,150.88717651367188,121.03,0.7045454545454546,0.22727272727272727,0.06818181818181818,29.857176513671874
2021-04-12 00:00:00,151.1692352294922,131.24,0.7272727272727273,0.20454545454545456,0.06818181818181818,19.92923522949218
2021-05-12 00:00:00,157.0346221923828,122.77,0.7441860465116279,0.23255813953488372,0.023255813953488372,34.26462219238282
2021-06-12 00:00:00,156.72262573242188,127.35,0.75,0.20454545454545456,0.045454545454545456,29.37262573242188
2021-07-12 00:00:00,156.74642944335938,144.5,0.75,0.18181818181818182,0.06818181818181818,12.246429443359375
2021-08-12 00:00:00,164.34707641601562,148.89,0.7555555555555555,0.17777777777777778,0.06666666666666667,15.457076416015639
2021-09-12 00:00:00,165.6437530517578,148.97,0.7659574468085106,0.19148936170212766,0.0425531914893617,16.673753051757814
2021-10-12 00:00:00,166.75595092773438,141.51,0.7659574468085106,0.19148936170212766,0.0425531914893617,25.245950927734384
2021-11-12 00:00:00,167.86073303222656,149.99,0.8043478260869565,0.15217391304347827,0.043478260869565216,17.870733032226553
2021-12-12 00:00:00,170.48309326171875,179.45,0.7872340425531915,0.1702127659574468,0.0425531914893617,-8.966906738281239
2022-01-12 00:00:00,175.30906677246094,175.53,0.8043478260869565,0.15217391304347827,0.043478260869565216,-0.22093322753906364
2022-02-12 00:00:00,190.53143310546875,168.64,0.8043478260869565,0.17391304347826086,0.021739130434782608,21.891433105468764
2022-03-12 00:00:00,191.24571228027344,154.73,0.8085106382978723,0.1702127659574468,0.02127659574468085,36.51571228027345
2022-04-12 00:00:00,191.15414428710938,167.66,0.8043478260869565,0.17391304347826086,0.021739130434782608,23.49414428710938
2022-05-12 00:00:00,186.87474060058594,142.56,0.7659574468085106,0.2127659574468085,0.02127659574468085,44.314740600585935
2022-06-12 00:00:00,185.69052124023438,137.13,0.7659574468085106,0.2127659574468085,0.02127659574468085,48.56052124023438
2022-07-12 00:00:00,182.27413940429688,145.86,0.7659574468085106,0.2127659574468085,0.02127659574468085,36.41413940429686
2022-08-12 00:00:00,181.1767578125,172.1,0.7551020408163265,0.20408163265306123,0.04081632653061224,9.076757812500006
2022-09-12 00:00:00,181.45404052734375,163.43,0.7551020408163265,0.20408163265306123,0.04081632653061224,18.024040527343743
2022-10-12 00:00:00,181.85174560546875,138.34,0.75,0.20833333333333334,0.041666666666666664,43.51174560546875
2022-11-12 00:00:00,175.7257843017578,149.7,0.7608695652173914,0.1956521739130435,0.043478260869565216,26.025784301757824
2022-12-12 00:00:00,173.864501953125,144.49,0.8043478260869565,0.15217391304347827,0.043478260869565216,29.37450195312499
2023-01-12 00:00:00,170.58949279785156,133.41,0.782608695652174,0.17391304347826086,0.043478260869565216,37.179492797851566
2023-02-12 00:00:00,169.1846160888672,151.01,0.7777777777777778,0.17777777777777778,0.044444444444444446,18.174616088867197
2023-03-12 00:00:00,169.71218872070312,148.5,0.7708333333333334,0.16666666666666666,0.0625,21.212188720703125
2023-04-12 00:00:00,170.56922912597656,160.1,0.7708333333333334,0.16666666666666666,0.0625,10.469229125976568
2023-05-12 00:00:00,180.59649658203125,172.57,0.7708333333333334,0.16666666666666666,0.0625,8.026496582031257
2023-06-12 00:00:00,185.7039031982422,183.79,0.6938775510204082,0.22448979591836735,0.08163265306122448,1.9139031982421955
2023-07-12 00:00:00,189.0432586669922,189.77,0.68,0.24,0.08,-0.7267413330078227
2023-08-12 00:00:00,202.6999969482422,177.79,0.66,0.26,0.08,24.909996948242195
2023-09-12 00:00:00,204.3651123046875,176.3,0.6792452830188679,0.24528301886792453,0.07547169811320754,28.06511230468749
2023-10-12 00:00:00,201.40731811523438,180.71,0.6538461538461539,0.2692307692307692,0.07692307692307693,20.697318115234367
2023-11-12 00:00:00,196.8839111328125,186.4,0.660377358490566,0.2641509433962264,0.07547169811320754,10.483911132812494
2023-12-12 00:00:00,198.7752227783203,194.71,0.660377358490566,0.2641509433962264,0.07547169811320754,4.0652227783203045
2024-01-12 00:00:00,198.54200744628906,185.92,0.6111111111111112,0.2777777777777778,0.1111111111111111,12.622007446289075
2024-02-12 00:00:00,200.60316467285156,187.15,0.6,0.2909090909090909,0.10909090909090909,13.453164672851557
2024-03-12 00:00:00,199.64820861816406,173.23,0.5892857142857143,0.32142857142857145,0.08928571428571429,26.418208618164073
2024-04-12 00:00:00,198.3071746826172,176.55,0.5714285714285714,0.3392857142857143,0.08928571428571429,21.757174682617176
2024-05-12 00:00:00,202.6221923828125,183.05,0.6140350877192983,0.3157894736842105,0.07017543859649122,19.57219238281249
2024-06-12 00:00:00,206.59326171875,213.07,0.6610169491525424,0.2711864406779661,0.06779661016949153,-6.476738281249993
2024-07-12 00:00:00,216.96534729003906,230.54,0.6610169491525424,0.2711864406779661,0.06779661016949153,-13.57465270996093
2024-08-12 00:00:00,240.98095703125,217.53,0.7,0.26666666666666666,0.03333333333333333,23.45095703125
2024-09-12 00:00:00,246.22999572753906,222.77,0.6666666666666666,0.3,0.03333333333333333,23.459995727539052
2024-10-12 00:00:00,245.39581298828125,227.55,0.6557377049180327,0.3114754098360656,0.03278688524590164,17.84581298828124
2024-11-12 00:00:00,245.1476593017578,224.23,0.6557377049180327,0.29508196721311475,0.04918032786885246,20.917659301757823
2024-12-12 00:00:00,244.95086669921875,247.96,0.65,0.3,0.05,-3.009133300781258
2025-01-12 00:00:00,247.30755615234375,236.85,0.65,0.2833333333333333,0.06666666666666667,10.457556152343756
2025-02-12 00:00:00,252.21534729003906,236.87,0.603448275862069,0.29310344827586204,0.10344827586206896,15.345347290039058
2025-03-12 00:00:00,251.56417846679688,216.98,0.6140350877192983,0.2807017543859649,0.10526315789473684,34.584178466796885
2025-04-12 00:00:00,238.93212890625,198.15,0.5862068965517241,0.3275862068965517,0.08620689655172414,40.782128906249994
2025-05-12 00:00:00,227.79403686523438,210.79,0.6,0.3333333333333333,0.06666666666666667,17.004036865234383
2025-06-12 00:00:00,227.63739013671875,199.2,0.5833333333333334,0.35,0.06666666666666667,28.43739013671876
2025-07-12 00:00:00,225.69813537597656,211.16,0.6,0.35,0.05,14.538135375976566
2025-08-12 00:00:00,233.166748046875,229.65,0.5614035087719298,0.38596491228070173,0.05263157894736842,3.5167480468749943
2025-09-12 00:00:00,240.06558227539062,234.07000732421875,0.5517241379310345,0.3793103448275862,0.06896551724137931,5.995574951171875
